OBJECTID,code_voie,metre,t_inf140,t_inf120,t_inf90,t_inf120sm,t_p5,t_p8,t_p12,t_dev2,t_sol,t_cont_rc,t_contv_ch,t_abstrot,numphoto,observatio,commune,chiffrage,fk_objet,created_user,created_date,last_edited_user,last_edited_date,rue,url_photo_avant,url_photo_apres,clc_taux_courant,clc_taux_initial,tmp_somme_taux,CreationDate,Creator,EditDate,Editor,GlobalID,SHAPE_Length
1098,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1440673,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,P1440673.JPG,nophoto.JPG,0,0,1,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{7DD11D6D-1B25-4DE9-BDDB-B58C81D782D5},87.0411371931473
1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{2D29D1DA-29AA-477D-B4DE-6AC0F0A670B2},66.048922020291
1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{4FE8A30F-B6E8-4D62-BA63-DB45BD390756},91.4696515192976
1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,2250,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{3AE3AE07-E2DC-4D9F-9CB1-67E78765F090},167.171185514734
1102,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,1440641,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,P1440641.JPG,nophoto.JPG,50,50,0.5,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{A0718036-0A25-45F2-9D50-0A8987A6776F},87.2751438452193
1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{4CA8FE41-0257-4EB9-A99B-66833380BF42},54.2496046574627
1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,1900,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{BC29B0FC-DC15-4BC9-A3AB-4108B546891D},21.5131315283172
1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{892CB2A2-B1D6-42B6-9BA2-31A636982AD9},47.7175463969455
1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{A7F523A1-8C94-4B01-85BA-089C0523B614},20.450347439529
1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{2B62DD7A-5B68-4978-AB57-716DFE6D1CBB},85.2185058928118
1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{B2B8A495-08D9-419E-B02C-31084E985B08},82.2372221019582
1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{63E4768F-C0F0-41A5-B704-FA810AF48207},15.905870267551
1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440626,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,P1440626.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{659B9938-0F6B-4ADD-9D2B-82CF04CD68A7},14.461709905242
1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,1900,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{2AE21B89-D4D6-4693-A9FC-CA684AA85387},11.1473966745857
1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{387D6466-B49E-4988-B363-F0D6ED249D6D},107.002321370332
1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{2A9EB426-2000-4F27-A294-09572F134459},132.538447311174
1114,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,1440634,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,P1440634.JPG,nophoto.JPG,0,0,1.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{57EAC13E-98F8-4B87-907C-A1AD26D7FD91},124.63655322963
1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{D7A4D7D2-3964-415A-9BF7-ED276D98E7AE},61.8551512415889
1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,1900,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{818DBF01-C754-4F31-9B22-D1D1EACA1DD8},23.4876694469116
1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{EEFCA74A-2B59-40F4-8A42-2131336D8EC6},35.7346390107234
1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{1B54C6DF-B686-4598-B3BF-936E46C0EE7B},24.1334558654138
1119,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,1440615,Aucune observation,SAINT-QUENTIN,700,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,P1440615.JPG,nophoto.JPG,50,50,0.5,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{DBF57662-60F1-463C-9DDA-70C934E817E9},238.294363647919
1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{F91951A8-7FC2-4CE8-AC24-107A09A4E435},234.790651255729
1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,700,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{996385A7-87A8-46BC-84FA-39A6991228DD},28.5091334967283
1122,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,1440620,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,P1440620.JPG,nophoto.JPG,0,0,1.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{705E3AE0-F2B0-44E1-B2AF-45A05DD57FD3},124.009501394005
1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{245F8828-1869-43E9-B000-4AD14782EB50},91.1670572548635
1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{DFAB7A76-2150-4430-AC70-0B773C6D7E18},59.3280990513382
1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{6F3BAA68-1A89-496C-A971-6C7FC4F611E5},61.1197482124681
1126,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1440612,Aucune observation,SAINT-QUENTIN,1900,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,P1440612.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{AD79ECA9-605B-4A83-A230-F356BFD32C8F},58.8289815839417
1127,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,1440591,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,P1440591.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{7B7216E0-699D-4E15-8D6D-0EE4060FE738},43.0146636580269
1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,700,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{C143A9E7-5D6F-444C-879F-BB1272CD8C19},114.028694648683
1129,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,1440593,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,P1440593.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{D6305956-C008-486C-ACC7-D4348B53C4F2},30.5227329253891
1130,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,1440595,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,P1440595.JPG,nophoto.JPG,50,50,0.5,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{B8E7A484-51D4-40D6-AD21-2D8CCBF462D0},110.570465358659
1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{9C69EB81-AD53-45B8-91D0-CD627E78969F},85.2911367206501
1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{7FAC3D83-2A20-4859-A6E3-C0BB0F13BCEB},272.031295380997
1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{76207D56-330B-4356-8696-BE3C1DBD30C9},74.7382171695567
1134,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1440586,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,P1440586.JPG,nophoto.JPG,0,0,1,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{B544DEDA-2F17-46B8-BCFE-3F86E8C21664},46.5427649321634
1135,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1440584,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,P1440584.JPG,nophoto.JPG,0,0,1,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{CAFE0A3F-4252-41B0-A651-0D4CCB0AF0F8},66.8854208392873
1136,0,0,0.5,0,1,0,0,0,0,0,1,0,0,0,1440581,Aucune observation,SAINT-QUENTIN,2100,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,P1440581.JPG,nophoto.JPG,0,0,2.5,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{B7322883-43E3-40D1-95E3-26D76538DB62},57.3308858145165
1137,0,0,0,0,0,0,0.25,0,0,0,1,0,0,0,1440577,Aucune observation,SAINT-QUENTIN,1900,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,P1440577.JPG,nophoto.JPG,0,0,1.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{9F8DFC5A-7DAF-49A2-B8D5-03B848C126EE},218.447801660389
1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{B9886A97-89F1-4441-AC8B-C0E1BBDF5D2B},79.8859297275578
1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,1900,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{7FB73DBD-4C43-4A98-9C82-91AB6B040F5A},46.2835357797019
1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,1900,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{1B0D4954-628B-4553-A3E0-9E7B51ECA508},79.5869093680988
1141,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,1440575,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,P1440575.JPG,nophoto.JPG,0,0,1.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{48E4CFF3-8AAD-4861-8BAB-3028FA551160},210.010153123625
1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{4BE6AE38-3B51-433E-93EB-147501904127},172.39628462857
1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{135EB792-34B0-4652-B030-4FF6C615A7FB},27.3444245468849
1144,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,1440569,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,P1440569.JPG,nophoto.JPG,50,50,0.5,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{80DDC243-BE9B-4EF7-B1E8-D87D46D10A8A},234.301807090289
1145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,0,0,1,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{0F2E3F16-0A3B-416A-9B18-2652E50DFBED},220.154418812276
1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{C097634F-0650-40D9-ABCE-645349CE0AAE},28.8893706124596
1147,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1440604,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,P1440604.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{28995C7C-7141-4B16-8444-DD6A25CE9047},68.0787448507559
1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{02878567-924F-47AA-BF55-D76A46E98383},15.6808419239684
1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{75369522-6778-438B-9891-BC7A24FB107A},33.396553854344
1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{26582D67-773C-4865-AA63-07B039784FB7},75.279055243608
1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{9FE8BB84-3DEF-411E-8921-512A7EFFA08E},30.7493329425181
1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{A960AA6B-6DD4-4836-B652-A141900CB751},44.4127820947595
1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{DB3C4836-BA72-49B8-9C0D-B5CCB4497BE5},46.8407315001792
1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,2250,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{15081B9C-210D-41BF-9C52-C0117B051DED},113.165038798111
1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,2250,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{D05DBDBC-C2D1-4090-A11C-2793CDA588CF},12.8616792347407
1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{178BFE05-A4CB-42E4-B387-F8B6335499B6},45.8066903800363
1157,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,1440523,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,P1440523.JPG,nophoto.JPG,0,0,1.5,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{C68ABD01-E1D4-41D6-8450-2A6CAC7D718A},222.543619878546
1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:09,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{28C780E2-1947-449C-8089-25DDDF0F02D3},179.877835632237
1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440566,Aucune observation,SAINT-QUENTIN,1200,CHEMINEMENT,,,PROD,2015/12/09 09:31:10,,P1440566.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{A7D4B6E7-ECC0-463A-9063-A6E6472FBA9C},55.7899185547994
1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,1900,CHEMINEMENT,,,PROD,2015/12/09 09:31:10,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{D2F446C2-C3C6-4033-82B8-9272D63A723B},145.739008867968
1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:10,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{6AC269E4-BF9F-4294-8F12-6E2D299272CE},151.719342947888
1162,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1440514,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:10,,P1440514.JPG,nophoto.JPG,0,0,1,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{16DD09F6-CAD9-4A0B-912D-38FD97C7C3D3},244.524648192223
1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:10,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{E2D8F50B-6A07-4A57-99FB-5A9DF02D70C8},43.0577403967072
1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,2250,CHEMINEMENT,,,PROD,2015/12/09 09:31:10,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{0B078DFE-360C-4210-9BB9-0E72A0CE5446},3.75535301201709
1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:10,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{A4107FB9-CC67-492C-AE79-1049DD5479D6},44.6225847517341
1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440558,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:10,,P1440558.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{C8EE7801-BC12-459A-A240-7CD2DED4AD41},111.596844765774
1167,0,0,0,0,0,0,0.25,0,0,0,1,0,0,0,1440561,Aucune observation,SAINT-QUENTIN,2450,CHEMINEMENT,,,PROD,2015/12/09 09:31:10,,P1440561.JPG,nophoto.JPG,0,0,1.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{1AA5B77F-978E-4939-8F75-9BF1D33F610B},389.508239675831
1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,1050,CHEMINEMENT,,,PROD,2015/12/09 09:31:10,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{69501CC7-DA13-4C72-B5BE-6EDA65B681A9},268.208922621793
1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:10,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{30043821-6F1A-44E2-AD27-F9F1E39BC56D},274.1009856445
