oid,code,libelle,surf_m2
128225,2310,Prairies,5102
128226,2310,Prairies,23479
128227,2310,Prairies,12269
128228,2310,Prairies,62025
128229,2310,Prairies,26537
128230,2310,Prairies,24436
128231,2310,Prairies,87551
128232,2310,Prairies,33920
128233,2310,Prairies,40408
128249,2310,Prairies,27150
128273,2310,Prairies,32043
128234,2310,Prairies,373693
128235,2310,Prairies,33704
128236,2310,Prairies,17070
128237,2310,Prairies,5844
128238,2310,Prairies,15791
128239,2310,Prairies,6232
128240,2310,Prairies,5675
128250,2310,Prairies,47502
128251,2310,Prairies,10448
128252,2310,Prairies,121256
128253,2310,Prairies,48200
128254,2310,Prairies,63328
128274,2310,Prairies,5406
128447,2310,Prairies,6205
128241,2310,Prairies,1222193
128242,2310,Prairies,10013
128243,2310,Prairies,18611
128244,2310,Prairies,9806
128245,2310,Prairies,154717
128246,2310,Prairies,70492
128255,2310,Prairies,30142
128256,2310,Prairies,10713
128257,2310,Prairies,2339666
128258,2310,Prairies,27120
128259,2310,Prairies,17586
128260,2310,Prairies,53167
128261,2310,Prairies,33599
128262,2310,Prairies,8660
128263,2310,Prairies,39837
128264,2310,Prairies,21977
128265,2310,Prairies,8398
128266,2310,Prairies,53712
128268,2310,Prairies,114077
128269,2310,Prairies,22243
128270,2310,Prairies,5341
128271,2310,Prairies,11827
128272,2310,Prairies,49984
128276,2310,Prairies,18474
128277,2310,Prairies,13448
128278,2310,Prairies,5759
128279,2310,Prairies,10376
128280,2310,Prairies,105173
128281,2310,Prairies,99463
128283,2310,Prairies,18012
128284,2310,Prairies,5390
128285,2310,Prairies,6585
128286,2310,Prairies,8620
128287,2310,Prairies,10139
128288,2310,Prairies,95416
128294,2310,Prairies,106724
128309,2310,Prairies,115531
128289,2310,Prairies,847510
128290,2310,Prairies,11532
128291,2310,Prairies,37226
128292,2310,Prairies,33336
128293,2310,Prairies,16576
128308,2310,Prairies,40138
128310,2310,Prairies,9067
128295,2310,Prairies,181643
128296,2310,Prairies,43143
128297,2310,Prairies,62761
128298,2310,Prairies,6298
128299,2310,Prairies,12208
128300,2310,Prairies,5378
128301,2310,Prairies,7142
128302,2310,Prairies,24373
128303,2310,Prairies,24334
128304,2310,Prairies,10292
128305,2310,Prairies,49960
128306,2310,Prairies,92884
128307,2310,Prairies,13850
128313,2310,Prairies,24157
128314,2310,Prairies,9800
128315,2310,Prairies,788456
128316,2310,Prairies,21296
128317,2310,Prairies,17552
128329,2310,Prairies,9553
128330,2310,Prairies,33108
128331,2310,Prairies,5119
128332,2310,Prairies,66210
128333,2310,Prairies,19908
128334,2310,Prairies,6683
128318,2310,Prairies,151749
128319,2310,Prairies,41761
128320,2310,Prairies,15647
128321,2310,Prairies,7891
128322,2310,Prairies,44923
128323,2310,Prairies,6140
128324,2310,Prairies,21171
128325,2310,Prairies,110737
128326,2310,Prairies,11438
128327,2310,Prairies,11900
128328,2310,Prairies,133806
128348,2310,Prairies,7569
128335,2310,Prairies,248697
128336,2310,Prairies,15609
128337,2310,Prairies,159155
128338,2310,Prairies,161793
128339,2310,Prairies,7062
128340,2310,Prairies,18643
128341,2310,Prairies,14583
128342,2310,Prairies,22495
128343,2310,Prairies,6559
128344,2310,Prairies,81158
128345,2310,Prairies,35347
128346,2310,Prairies,19173
128347,2310,Prairies,12567
129761,2310,Prairies,23301
128349,2310,Prairies,26551
128350,2310,Prairies,41689
128351,2310,Prairies,26267
128352,2310,Prairies,22953
128353,2310,Prairies,8853
128354,2310,Prairies,810203
128355,2310,Prairies,24503
128356,2310,Prairies,7404
128357,2310,Prairies,118679
128358,2310,Prairies,47387
128359,2310,Prairies,10943
128360,2310,Prairies,44246
128361,2310,Prairies,223283
128362,2310,Prairies,12936
128363,2310,Prairies,8277
128364,2310,Prairies,8621
128365,2310,Prairies,29662
128366,2310,Prairies,106854
128367,2310,Prairies,76306
128383,2310,Prairies,15222
128368,2310,Prairies,51684
128369,2310,Prairies,26175
128370,2310,Prairies,14082
128371,2310,Prairies,287283
128372,2310,Prairies,25062
128373,2310,Prairies,28530
128374,2310,Prairies,33069
128375,2310,Prairies,7226
128376,2310,Prairies,27107
128377,2310,Prairies,19121
128378,2310,Prairies,8921
128379,2310,Prairies,10823
128380,2310,Prairies,8498
128381,2310,Prairies,18907
128382,2310,Prairies,48145
128429,2310,Prairies,8269
128384,2310,Prairies,26689
128385,2310,Prairies,23216
128386,2310,Prairies,6472
128387,2310,Prairies,5554
128388,2310,Prairies,5417
128389,2310,Prairies,32437
128390,2310,Prairies,107838
128391,2310,Prairies,22960
128392,2310,Prairies,13264
128393,2310,Prairies,12094
128394,2310,Prairies,6430
128395,2310,Prairies,7060
128396,2310,Prairies,21746
128397,2310,Prairies,11118
128398,2310,Prairies,11980
128399,2310,Prairies,58014
128400,2310,Prairies,97519
130604,2310,Prairies,10169
128401,2310,Prairies,86528
128402,2310,Prairies,29808
128403,2310,Prairies,13196
128404,2310,Prairies,95802
128406,2310,Prairies,1484854
128407,2310,Prairies,9203
128408,2310,Prairies,14947
128409,2310,Prairies,13529
128410,2310,Prairies,11804
128411,2310,Prairies,186819
128412,2310,Prairies,29518
128442,2310,Prairies,15942
128443,2310,Prairies,15940
128444,2310,Prairies,14199
128413,2310,Prairies,220654
128414,2310,Prairies,39945
128415,2310,Prairies,11360
128416,2310,Prairies,45426
128417,2310,Prairies,51203
128418,2310,Prairies,19779
128419,2310,Prairies,15449
128420,2310,Prairies,11064
128421,2310,Prairies,7654
128422,2310,Prairies,5273
128423,2310,Prairies,29624
128424,2310,Prairies,38484
128425,2310,Prairies,44720
128426,2310,Prairies,55275
128427,2310,Prairies,9699
128428,2310,Prairies,102095
128430,2310,Prairies,81158
128431,2310,Prairies,15298
128432,2310,Prairies,190492
128433,2310,Prairies,6103
128434,2310,Prairies,16937
128435,2310,Prairies,10022
128436,2310,Prairies,4863
128437,2310,Prairies,18198
128438,2310,Prairies,210784
128439,2310,Prairies,30440
128440,2310,Prairies,6439
128441,2310,Prairies,195130
128448,2310,Prairies,27752
128449,2310,Prairies,7935
128450,2310,Prairies,7290
128451,2310,Prairies,8532
128452,2310,Prairies,396799
128453,2310,Prairies,123465
128454,2310,Prairies,37375
128455,2310,Prairies,11177
128456,2310,Prairies,13313
128457,2310,Prairies,85329
128458,2310,Prairies,21778
128459,2310,Prairies,8936
128460,2310,Prairies,19301
128461,2310,Prairies,23746
128462,2310,Prairies,27804
128463,2310,Prairies,8840
128464,2310,Prairies,119170
128465,2310,Prairies,5762
128466,2310,Prairies,12197
128467,2310,Prairies,9419
128468,2310,Prairies,12094
128469,2310,Prairies,37622
128470,2310,Prairies,9559
128471,2310,Prairies,10587
128472,2310,Prairies,44721
128485,2310,Prairies,12812
128486,2310,Prairies,14116
128487,2310,Prairies,10630
128473,2310,Prairies,75372
128474,2310,Prairies,38866
128475,2310,Prairies,27177
128476,2310,Prairies,16868
128477,2310,Prairies,78005
128478,2310,Prairies,7300
128479,2310,Prairies,192746
128480,2310,Prairies,165282
128481,2310,Prairies,10486
128482,2310,Prairies,12290
128483,2310,Prairies,51924
128484,2310,Prairies,33751
128527,2310,Prairies,80639
128488,2310,Prairies,29425
128489,2310,Prairies,8251
128490,2310,Prairies,21719
128491,2310,Prairies,25194
128492,2310,Prairies,31834
128493,2310,Prairies,16970
128494,2310,Prairies,43252
128495,2310,Prairies,297307
128496,2310,Prairies,181300
128497,2310,Prairies,38002
128498,2310,Prairies,32024
128499,2310,Prairies,121103
128500,2310,Prairies,37371
128501,2310,Prairies,69909
128502,2310,Prairies,40678
128503,2310,Prairies,53171
128504,2310,Prairies,6788
128505,2310,Prairies,17485
128506,2310,Prairies,15575
128507,2310,Prairies,25116
128508,2310,Prairies,16390
128509,2310,Prairies,12620
128510,2310,Prairies,15374
128511,2310,Prairies,73824
128512,2310,Prairies,32067
128513,2310,Prairies,219049
128514,2310,Prairies,70108
128515,2310,Prairies,37005
128516,2310,Prairies,184711
128517,2310,Prairies,8061
128518,2310,Prairies,51877
128519,2310,Prairies,127027
128520,2310,Prairies,28734
128521,2310,Prairies,77750
128522,2310,Prairies,8447
128523,2310,Prairies,21165
128524,2310,Prairies,7351
128525,2310,Prairies,30450
128526,2310,Prairies,7694
128529,2310,Prairies,57172
128530,2310,Prairies,10943
128531,2310,Prairies,7286
128532,2310,Prairies,29724
128533,2310,Prairies,19892
128534,2310,Prairies,8695
128535,2310,Prairies,67483
128536,2310,Prairies,12970
128537,2310,Prairies,10794
128538,2310,Prairies,10294
128539,2310,Prairies,18366
128540,2310,Prairies,68779
128541,2310,Prairies,20725
128543,2310,Prairies,12590
128544,2310,Prairies,16057
128545,2310,Prairies,27563
128546,2310,Prairies,17459
128547,2310,Prairies,12633
128548,2310,Prairies,6654
128549,2310,Prairies,15443
128550,2310,Prairies,10556
128551,2310,Prairies,30421
128552,2310,Prairies,11614
128553,2310,Prairies,8013
128554,2310,Prairies,41616
128555,2310,Prairies,44807
128563,2310,Prairies,20309
128564,2310,Prairies,8760
128565,2310,Prairies,10087
128566,2310,Prairies,19177
128567,2310,Prairies,9821
128568,2310,Prairies,27381
128569,2310,Prairies,30506
128570,2310,Prairies,31577
128633,2310,Prairies,10263
128634,2310,Prairies,5559
128556,2310,Prairies,378806
128557,2310,Prairies,14941
128558,2310,Prairies,13500
128559,2310,Prairies,216392
128560,2310,Prairies,10863
128561,2310,Prairies,16763
128562,2310,Prairies,24497
128596,2310,Prairies,22357
128571,2310,Prairies,149598
128572,2310,Prairies,6469
128573,2310,Prairies,80496
128574,2310,Prairies,5904
128575,2310,Prairies,13186
128576,2310,Prairies,29443
128577,2310,Prairies,138782
128578,2310,Prairies,924
128579,2310,Prairies,34328
128581,2310,Prairies,6195
128582,2310,Prairies,35064
128597,2310,Prairies,5216
128598,2310,Prairies,6954
128599,2310,Prairies,57449
128635,2310,Prairies,5064
128636,2310,Prairies,7392
128637,2310,Prairies,7196
128726,2310,Prairies,7390
128583,2310,Prairies,659177
128584,2310,Prairies,10563
128585,2310,Prairies,5743
128586,2310,Prairies,7463
128626,2310,Prairies,47426
128627,2310,Prairies,4995
128628,2310,Prairies,7405
128629,2310,Prairies,25892
128587,2310,Prairies,381109
128588,2310,Prairies,249290
128589,2310,Prairies,39328
128590,2310,Prairies,5644
128591,2310,Prairies,11287
128592,2310,Prairies,93063
128593,2310,Prairies,22570
128594,2310,Prairies,103328
128595,2310,Prairies,20193
128600,2310,Prairies,42897
128601,2310,Prairies,27201
128602,2310,Prairies,72318
128603,2310,Prairies,51562
128604,2310,Prairies,8288
128605,2310,Prairies,5719
128606,2310,Prairies,6555
128607,2310,Prairies,41349
128608,2310,Prairies,98971
128609,2310,Prairies,7458
128610,2310,Prairies,45809
128630,2310,Prairies,13681
128631,2310,Prairies,5394
128611,2310,Prairies,324231
128612,2310,Prairies,46449
128613,2310,Prairies,10411
128614,2310,Prairies,27173
128615,2310,Prairies,228463
128616,2310,Prairies,16007
128617,2310,Prairies,29900
128618,2310,Prairies,8459
128619,2310,Prairies,21601
128620,2310,Prairies,15786
128621,2310,Prairies,11894
128622,2310,Prairies,7498
128623,2310,Prairies,62463
128624,2310,Prairies,6335
128625,2310,Prairies,9521
128638,2310,Prairies,33881
128639,2310,Prairies,88015
128640,2310,Prairies,20036
128641,2310,Prairies,7873
128642,2310,Prairies,8446
128643,2310,Prairies,135164
128644,2310,Prairies,13235
128645,2310,Prairies,9610
128646,2310,Prairies,20480
128647,2310,Prairies,14752
128648,2310,Prairies,100453
128649,2310,Prairies,20782
128650,2310,Prairies,25448
128651,2310,Prairies,84115
128652,2310,Prairies,313520
128653,2310,Prairies,32548
128654,2310,Prairies,9826
128655,2310,Prairies,18857
128656,2310,Prairies,19125
128657,2310,Prairies,43874
128658,2310,Prairies,44354
128659,2310,Prairies,142566
128660,2310,Prairies,7281
128661,2310,Prairies,13708
128662,2310,Prairies,51721
128663,2310,Prairies,60956
128670,2310,Prairies,205272
128671,2310,Prairies,17247
128664,2310,Prairies,307639
128665,2310,Prairies,156746
128666,2310,Prairies,9625
128667,2310,Prairies,34005
128668,2310,Prairies,14791
128669,2310,Prairies,10318
128672,2310,Prairies,12960
128738,2310,Prairies,6298
128673,2310,Prairies,175022
128674,2310,Prairies,26607
128675,2310,Prairies,44091
128676,2310,Prairies,5079
128677,2310,Prairies,5967
128678,2310,Prairies,342884
128679,2310,Prairies,33401
128680,2310,Prairies,58941
128693,2310,Prairies,59348
128694,2310,Prairies,9094
128725,2310,Prairies,57137
128681,2310,Prairies,372375
128682,2310,Prairies,32088
128683,2310,Prairies,172086
128684,2310,Prairies,11842
128685,2310,Prairies,12906
128686,2310,Prairies,13590
128687,2310,Prairies,17530
128688,2310,Prairies,24809
128689,2310,Prairies,38734
128690,2310,Prairies,115600
128691,2310,Prairies,6627
128692,2310,Prairies,32784
131541,2310,Prairies,14731
128695,2310,Prairies,255533
128696,2310,Prairies,29632
128697,2310,Prairies,9263
128698,2310,Prairies,39125
128699,2310,Prairies,6576
128700,2310,Prairies,5331
128701,2310,Prairies,9519
128702,2310,Prairies,12119
128703,2310,Prairies,8352
128704,2310,Prairies,6148
128705,2310,Prairies,8370
128706,2310,Prairies,59099
128707,2310,Prairies,6685
128708,2310,Prairies,34599
128709,2310,Prairies,8385
128723,2310,Prairies,18147
128724,2310,Prairies,9458
128710,2310,Prairies,269166
128711,2310,Prairies,52603
128712,2310,Prairies,5763
128713,2310,Prairies,6076
128714,2310,Prairies,36944
128715,2310,Prairies,89532
128716,2310,Prairies,12493
128717,2310,Prairies,9965
128718,2310,Prairies,20571
128719,2310,Prairies,27239
128720,2310,Prairies,20608
128721,2310,Prairies,6391
128722,2310,Prairies,5217
128727,2310,Prairies,462398
128728,2310,Prairies,10718
128729,2310,Prairies,5068
128730,2310,Prairies,17252
128731,2310,Prairies,63035
128732,2310,Prairies,8012
128733,2310,Prairies,21481
128734,2310,Prairies,32873
128735,2310,Prairies,9018
128736,2310,Prairies,46535
128737,2310,Prairies,194492
128739,2310,Prairies,61535
128740,2310,Prairies,19776
128741,2310,Prairies,6180
128742,2310,Prairies,7742
128743,2310,Prairies,34802
128744,2310,Prairies,23856
128745,2310,Prairies,18525
128746,2310,Prairies,5162
128747,2310,Prairies,136365
128748,2310,Prairies,194283
128749,2310,Prairies,17764
128750,2310,Prairies,63425
128751,2310,Prairies,69341
128752,2310,Prairies,6742
128753,2310,Prairies,10782
128754,2310,Prairies,13161
128755,2310,Prairies,180287
128756,2310,Prairies,7876
128757,2310,Prairies,84318
128758,2310,Prairies,23602
128759,2310,Prairies,70442
128760,2310,Prairies,28919
128761,2310,Prairies,49179
128762,2310,Prairies,25301
128763,2310,Prairies,22044
128764,2310,Prairies,6154
128765,2310,Prairies,17656
128766,2310,Prairies,15054
128767,2310,Prairies,68246
128768,2310,Prairies,5443
128769,2310,Prairies,23099
128770,2310,Prairies,9337
128771,2310,Prairies,44601
128772,2310,Prairies,54134
128773,2310,Prairies,26537
128774,2310,Prairies,6556
128775,2310,Prairies,21316
128776,2310,Prairies,10491
128777,2310,Prairies,14139
128778,2310,Prairies,48979
128779,2310,Prairies,5441
128780,2310,Prairies,21448
128781,2310,Prairies,5411
128782,2310,Prairies,6874
128783,2310,Prairies,9024
128784,2310,Prairies,30147
128785,2310,Prairies,22507
128795,2310,Prairies,91630
128797,2310,Prairies,7874
128798,2310,Prairies,37235
128786,2310,Prairies,469099
128787,2310,Prairies,29659
128788,2310,Prairies,109954
128789,2310,Prairies,15988
128790,2310,Prairies,40706
128791,2310,Prairies,8067
128792,2310,Prairies,5552
128793,2310,Prairies,11159
128794,2310,Prairies,66921
128799,2310,Prairies,22518
128800,2310,Prairies,15747
128801,2310,Prairies,70074
128802,2310,Prairies,21422
128803,2310,Prairies,16729
128804,2310,Prairies,13606
128805,2310,Prairies,12108
128806,2310,Prairies,10123
128807,2310,Prairies,7474
128808,2310,Prairies,17372
128809,2310,Prairies,8071
128810,2310,Prairies,67097
128811,2310,Prairies,10749
128813,2310,Prairies,15015
128814,2310,Prairies,22741
128815,2310,Prairies,5378
128816,2310,Prairies,52626
128817,2310,Prairies,5348
128818,2310,Prairies,65204
128819,2310,Prairies,13444
128820,2310,Prairies,17016
128821,2310,Prairies,121520
128822,2310,Prairies,57779
128823,2310,Prairies,10018
128824,2310,Prairies,82879
128825,2310,Prairies,7459
128826,2310,Prairies,25277
128827,2310,Prairies,7764
128828,2310,Prairies,13917
128829,2310,Prairies,10320
128830,2310,Prairies,31199
128831,2310,Prairies,75592
128832,2310,Prairies,19871
128833,2310,Prairies,7805
128834,2310,Prairies,24821
128835,2310,Prairies,14085
128880,2310,Prairies,16043
128836,2310,Prairies,44358
128837,2310,Prairies,36224
128838,2310,Prairies,24207
128839,2310,Prairies,44936
128840,2310,Prairies,9807
128841,2310,Prairies,6670
128842,2310,Prairies,38001
128843,2310,Prairies,11189
128844,2310,Prairies,5979
128845,2310,Prairies,9632
128846,2310,Prairies,29486
128847,2310,Prairies,13405
128848,2310,Prairies,5433
128849,2310,Prairies,14805
128850,2310,Prairies,216104
128911,2310,Prairies,91576
128851,2310,Prairies,37176
128852,2310,Prairies,5014
