FID,nature,index_,nb_logmt,export,source,SHAPE_Length,SHAPE_Area
1683,Résidence,DEFLORE,33,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,163.654915656944,1639.59639999954
1684,Résidence,POUCELINA II, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,166.47783889799,1454.96750001095
1685,Résidence,LES OPALES,22,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,97.2820597882766,535.644799997024
1686,Promoteur SCI,ARIS, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,134.32614424845,844.329099989703
1687,Résidence,EL SOL, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,104.195570398813,521.723899993576
1688,Résidence,CHATEAU MORANGE,80,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,434.553906874395,12408.0259000157
1689,Résidence,LOUIS,9,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,75.4351546529586,337.811100003969
1690,Résidence,LA MADELEINE, 8,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,142.079911862947,1275.41785001596
1691,SODIAC,LES SABLES,10 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,91.3362670832621,517.360900002544
1692,Promoteur SCI,SELFAST, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,63.8386069527677,233.12610000104
1693,Promoteur BATIPRO,RESIDENCE LAURIETIN,53,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,249.33869505948,3614.91599999187
1694,Résidence,ANTONIO,18,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,126.880372449961,980.496849997333
1695,Résidence,LE ZENITH,8,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,95.8382582092125,471.723350006663
1696,Résidence,LE CLOS DU PARC,11,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,120.569904236553,481.330849980441
1697,Résidence,FLEUR DE LOTUS BLEU,17,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,152.808416896957,1028.45275000642
1698,Résidence,LES PARFUMS,22,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,194.003835787517,1328.28105002698
1699,Résidence,DAMBREVILLE, 15,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,144.557663558467,1067.10794999515
1700,Résidence,LE 42,8,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,82.9500008832145,358.268299999145
1701,Résidence,LES CAPUCINES,18,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,124.183787599512,812.545350001
1702,Résidence,LES OLIVIERS,12,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,153.631270064932,1437.92350000389
1703,Résidence,LES LYCEES, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,186.377025071351,1111.68005000069
1704,Promoteur SCI,CA RUN DEVELOPPEMENT,BUREAUX,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,145.734040230469,1260.7989999888
1705,Résidence,RAISINS MARINES,6,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,80.5924207054879,403.126950001706
1706,Résidence,PHILIBERT, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,146.648316018534,1176.99115001288
1707,Résidence,AH YONG,40,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,224.896250240454,2581.51864999274
1708,Résidence,BEAUMONT, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,182.517420012552,1609.62240002032
1709,Résidence,MONA LISA,40,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,287.056065126812,2448.30104999573
1710,Résidence,LES MANGUIERS,20,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,87.5153642934824,448.486649999777
1711,Promoteur SCI,FAN JEAN,8 LOGEMENTS + 1 BUREAU,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,142.875591342125,827.110100018846
1712,SIDR,CANAMELLE,39 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,173.591224556966,1643.49490000963
1713,Résidence,LES JARDINS D' ALIZEE,14,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,104.639510536009,666.681550006687
1714,Résidence,LES DEUX JADES,9,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,81.1427703060691,409.37680000656
1715,Résidence,LES FILAOS,11,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,252.294748347732,3364.7728000079
1716,Lotissement,LE CLOS BAILLY,27,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,515.206983532989,11303.5461999985
1717,Résidence,LES JARDINS DE LENA,13,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,84.7762987604576,479.946199999825
1718,SIDR,LE CHAMBLY,171 logts + 5 commerces,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,256.708796050444,4024.31140001304
1719,Résidence,LE FLORE,24,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,125.805250535737,947.137350016263
1720,Résidence,VICTORIA,28,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,186.462250964663,1546.84570001542
1721,Résidence,LE CORAIL,6,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,97.6607805006031,596.126349997462
1722,Résidence,LES LATANIERS, 10,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,151.6882447984,1143.25810000171
1723,Résidence,CITRONNELLE,14,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,104.725135794194,611.437550003649
1724,SODIAC,BOIS DE NEFLES 2,75 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,456.172630621526,9826.94525000931
1725,Résidence,LE SAINT FELIX,6,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,133.210617475501,615.840500009473
1726,SHLMR,POINSETTIAS,35 LLS + LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,478.772018308966,7526.76819996756
1727,SIDR,COCOS,38 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,193.464314558599,1840.54824998579
1728,Résidence,LOBELLIA,110,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,224.232299073195,2203.52749997509
1729,SODIAC,LA POTERNE,34 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,246.158335180418,2961.22095000599
1730,SIDR,SOLENE,35 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,135.435133897112,1026.4979499919
1731,Promoteur SCI,GIMINA,46 Logts + 4 commerces,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,252.131436288628,2460.2676999847
1732,SIDR,FINETTE,60 LLTS + LCR,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,445.035960004744,8407.75329999192
1733,Résidence,LES LILAS,29,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,131.497387005827,990.734099990792
1734,Résidence,LES JARDINS DE MAGALLI,48,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,260.040108332621,3687.22314997223
1735,Résidence,EMERAUDES,28,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,187.743389736304,1692.46839998354
1736,Résidence,COQUELICOTS I,40,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,154.032179879362,1415.92635000903
1737,Résidence,COQUELICOTS II,48,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,167.42742474782,1679.61589998414
1738,SIDR,ALIZEA,28 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,142.306844962307,1244.00024999417
1739,Promoteur SCI,HOSMANN,3 logts + 1 commerce,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,68.5703947918886,298.172900001337
1740,Résidence,LE CLOS D'AIMEE,15,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,116.480686474803,661.29839999941
1741,SIDR,CHEMIN DES PECHERS,20 LES,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,258.902408614015,4492.29594999385
1742,Résidence,LE PATIO,40,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,179.34258114358,1279.02730000925
1743,SIDR,SAINT ODILON,25 PLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,123.396581715209,917.486250004885
1744,Résidence,PETITE-ILE,21,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,112.060757168998,581.545300001086
1745,SHLMR,CHIRICO,24 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,203.749926727525,2277.84790001447
1746,Résidence,KEY EST,24,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,140.462530252861,962.694149982278
1747,Résidence,RAPHAEL (SCCV),8,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,94.5724003162206,478.874049992024
1748,Résidence,LA GOELETTE,51,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,180.640300123113,1396.9101500118
1749,Résidence,KAROPLATO,13,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,249.394776835897,3506.60314999775
1750,Résidence,CASCAVELLES,20,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,129.269479305627,672.887399999227
1751,Résidence,LE TRIDENT,27,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,176.200498840242,1777.95960000017
1752,Résidence,LES ARUMS,24,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,147.551062730549,1056.46324999404
1753,Résidence,LE REGINA,25,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,104.143386279213,587.239949999574
1754,Résidence,DU PARC,10,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,94.9880636449923,577.607349999578
1755,Résidence,JOSEPH ET MARIE,15,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,110.057241858821,729.343200006027
1756,Promoteur BATIPRO,ALTEA,32,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,135.339308229498,765.346999984208
1757,Promoteur BATIPRO,LES JARDINS DE BOURBONS,59,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,217.30493573553,1554.31020001391
1758,Résidence,CLUB BOURBON,96,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,307.004069997528,4818.55829998388
1759,Résidence,RAVATE, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,215.965266894935,2265.29739998895
1760,Résidence,MANGATA, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,148.407383921769,1227.17009996621
1761,Résidence,LES GLORIEUSES,41,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,124.433718739732,940.444700012922
1762,Résidence,LE LOUISIANE,12,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,137.103962436476,624.826300003793
1763,SHLMR,LAUREEN,63 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,147.837570584097,1021.15674999116
1764,Résidence,LES CALANTHES,11,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,120.949130746904,830.546449983162
1765,Résidence,LE MOUFIA,17,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,139.864895859321,1109.73894998039
1766,Résidence,LE SAINT BERNARD,6,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,82.5933436636737,407.754849988789
1767,Résidence,CAMILLE,8,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,75.6605105876712,322.845300007027
1768,Promoteur PROMOJET,LA BELLE ESPERANCE,10,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,129.31859513919,545.674750020938
1769,Résidence,LE CLOS SAINT CHARLES,36,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,87.1456394557142,397.448349996339
1770,Résidence,LE SAINT FRANCOIS,35,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,255.546487431736,2052.64425001342
1771,Résidence,BELLEVUE,24,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,359.029324439587,6745.34795003045
1772,Résidence,NAILA,6,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,72.027471320933,250.507349998004
1773,Résidence,AMETHYSTES,8,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,91.4756890559965,521.052899990226
1774,Résidence,LE SHIVAYA,18,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,193.426636431156,2162.268900014
1775,Résidence,SURYA,15,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,137.087752675217,932.807599982994
