DepCode,DepLib,ComInsee,ComLib,InsNumeroInstall,InsNom,InsNoVoie,InsLibelleVoie,InsLieuDit,InsCodePostal,InsNbPlaceParking,InsNbPlaceParkingHandi,InsGardiennee,InsEmpriseFonciere,InsDateCreation,InsDateMaj,Nb_FicheEquipement,Nb_Equipements,latitude,longitude
33,Gironde,33243,Libourne,332430016,Parc des Sports J.A. Moueix,50,Avenue de Verdun,,33500,0,0,-,0,2005-12-12 00:00:00,2012-09-19 00:00:00,4,9,44.909538,-0.236857
33,Gironde,33243,Libourne,332430017,Gymnase des Dagueys,,,,33500,30,3,-,0,2005-12-12 00:00:00,2012-09-19 00:00:00,2,2,44.91759,-0.244124
33,Gironde,33243,Libourne,332430018,Gymnase des Bleus,17,Place R. Beauchamp,,33500,0,0,-,0,2005-12-12 00:00:00,2012-09-19 00:00:00,1,1,44.921381,-0.239339
33,Gironde,33243,Libourne,332430019,Piscine Municipale,,Rue Pierre Benoit,,33500,0,0,Non,0,2005-12-12 00:00:00,2012-09-19 00:00:00,2,2,44.904065,-0.232172
33,Gironde,33243,Libourne,332430020,Salle H. Brethous,,Av Avenue G. Clémenceau,,33500,0,0,Non,0,2005-12-12 00:00:00,2012-09-19 00:00:00,1,1,44.920865,-0.238647
33,Gironde,33243,Libourne,332430021,Salle René Legendre,,Rue Jean Jaurès,,33500,0,0,-,0,2005-12-12 00:00:00,2012-09-19 00:00:00,1,1,44.913602,-0.242097
33,Gironde,33243,Libourne,332430024,Espace Maurice Latour,,Rue de l'Housteauneuf,,33500,0,0,Non,0,2005-12-12 00:00:00,2012-06-25 00:00:00,1,1,44.90067,-0.241646
33,Gironde,33243,Libourne,332430025,Boulodrome J. Lydoire,,Parc de l'Epinette,,33500,0,0,Non,0,2005-12-12 00:00:00,2012-09-19 00:00:00,1,1,44.914187,-0.231639
33,Gironde,33243,Libourne,332430027,Lycée Max Linder,,Allée R. Boulin,,33500,0,0,Avec logement de gardien,0,2005-12-12 00:00:00,2012-09-19 00:00:00,2,2,44.917746,-0.241322
33,Gironde,33243,Libourne,332430029,Stand de Tir Asl,,Avenue Louis Didier,,33500,0,0,Sans logement de gardien,0,2005-12-12 00:00:00,2012-09-19 00:00:00,2,3,44.901475,-0.244286
33,Gironde,33243,Libourne,332430030,Halte Nautique,,Quai du Général d'Amade,,33500,,,Non,,2006-11-27 00:00:00,2012-09-10 00:00:00,1,1,44.914093,-0.248182
33,Gironde,33243,Libourne,332430031,Plaine des Dagueys,,Avenue François Mitterand,Les Dagueys,33500,280,6,Non,,2006-11-27 00:00:00,2012-09-14 00:00:00,5,6,44.94539,-0.239639
33,Gironde,33243,Libourne,332430035,Chemin de Randonnee,,,,33500,,,Non,,2007-10-03 00:00:00,2012-09-10 00:00:00,2,2,44.91759,-0.244124
33,Gironde,33243,Libourne,332430036,Ponton,,,,33500,,,Non,,2007-10-11 00:00:00,2012-09-10 00:00:00,1,1,44.91759,-0.244124
33,Gironde,33243,Libourne,332430040,Skate Parc,,Rue du 1Er Ria,,33500,0,0,Non,,2012-09-19 00:00:00,,1,1,44.907905,-0.241893
33,Gironde,33244,Lignan-de-Bazas,332440001,Terrain de Tennis,,,Le Basque,33430,0,0,-,2301,2005-12-12 00:00:00,2013-06-10 00:00:00,1,1,44.428107,-0.273616
33,Gironde,33244,Lignan-de-Bazas,332440002,Salle Polyvalente,,D 110 le Bourg,,33430,0,0,Non,,2009-10-19 00:00:00,2013-06-10 00:00:00,1,1,44.430523,-0.277617
33,Gironde,33244,Lignan-de-Bazas,332440003,Salle des Fetes,3,,Le Bourg Sud,33430,30,2,Non,,2013-09-20 00:00:00,,1,1,44.430523,-0.277617
33,Gironde,33245,Lignan-de-Bordeaux,332450001,Tennis,,Chemin du Bon Coin,,33360,0,0,-,3403,2005-12-12 00:00:00,2013-06-10 00:00:00,2,2,44.79817,-0.422407
33,Gironde,33245,Lignan-de-Bordeaux,332450002,Salle des Sports,,Rue de l'Ancienne Forge,,33360,25,1,-,759,2005-12-12 00:00:00,2013-06-10 00:00:00,2,2,44.798064,-0.426955
33,Gironde,33245,Lignan-de-Bordeaux,332450004,Chemin de Randonnee,,,,33370,0,0,Non,,2007-05-11 00:00:00,2013-06-10 00:00:00,1,1,,
33,Gironde,33245,Lignan-de-Bordeaux,332450005,Maison des Associations,8,Chemin de l'Ancienne Forge,,33360,0,,Non,,2013-06-10 00:00:00,,1,1,44.798064,-0.426955
33,Gironde,33245,Lignan-de-Bordeaux,332450006,Terrain de Pétanque,,Route de l'Entre Deux Mers,,33360,0,0,-,,2013-06-10 00:00:00,,1,1,44.805125,-0.440035
33,Gironde,33246,Ligueux,332460001,Terrain de Boules,,Le Bourg,,33220,0,0,Non,400,2005-12-12 00:00:00,2013-06-10 00:00:00,1,1,44.785886,0.269355
33,Gironde,33247,Listrac-de-Durèze,332470001,Boulodrome,7,Le Bourg,,33790,0,0,-,22925,2005-12-12 00:00:00,2013-06-10 00:00:00,1,1,44.762184,0.045786
33,Gironde,33247,Listrac-de-Durèze,332470004,Chemins de Randonnee,,,,33790,0,0,Non,,2007-04-26 00:00:00,2013-06-10 00:00:00,2,2,44.763316,0.04668
33,Gironde,33248,Listrac-Médoc,332480001,Stade Municipal,,,La Potence,33480,0,0,-,0,2005-12-12 00:00:00,2014-09-22 00:00:00,2,3,45.078039,-0.794932
33,Gironde,33248,Listrac-Médoc,332480002,Salle Polyvalente,,Place de la Mairie,,33480,40,2,-,0,2005-12-12 00:00:00,2014-09-22 00:00:00,1,1,45.079599,-0.796404
33,Gironde,33249,Lormont,332490001,Lycée Elie Faure,1,Rue Jules Ferry,,33310,0,0,Avec logement de gardien,0,2005-12-12 00:00:00,2013-01-04 00:00:00,1,1,44.869388,-0.519724
33,Gironde,33249,Lormont,332490002,Stade Rene Sayo,,Rue Saint Cricq,,33310,0,0,Sans logement de gardien,24489,2005-12-12 00:00:00,2013-01-04 00:00:00,3,3,44.869359,-0.530248
33,Gironde,33249,Lormont,332490003,Piscine,,Boulevard Odilon Redon,,33310,0,0,Avec logement de gardien,30320,2005-12-12 00:00:00,2013-01-04 00:00:00,3,3,44.880169,-0.527777
33,Gironde,33249,Lormont,332490005,Stade Jules Ladoumegue,,Rue Saint Cricq,,33310,0,0,Sans logement de gardien,5768,2005-12-12 00:00:00,2013-01-04 00:00:00,8,14,44.869359,-0.530248
33,Gironde,33249,Lormont,332490006,Halte Nautique,,Quai Numa Sensine,,33310,0,0,Sans logement de gardien,0,2005-12-12 00:00:00,2013-01-04 00:00:00,1,1,44.876488,-0.534815
33,Gironde,33249,Lormont,332490007,City Stade Chateau d'Eau,,Rue Lavergne,,33310,0,0,Non,0,2005-12-12 00:00:00,2013-01-04 00:00:00,1,1,44.877127,-0.521915
33,Gironde,33249,Lormont,332490008,Gymnase Leo Lagrange,,Rue Lavergne,,33310,50,4,Sans logement de gardien,24573,2005-12-12 00:00:00,2013-01-04 00:00:00,1,1,44.877127,-0.521915
33,Gironde,33249,Lormont,332490009,Salle Polyvalente G. Brassens,,Esplanade François Mitterand,,33310,0,0,Sans logement de gardien,3080,2005-12-12 00:00:00,2013-01-04 00:00:00,2,2,,
33,Gironde,33249,Lormont,332490010,City Stade Alpilles,,Rue de la Tour de Rouffiac,,33310,0,0,Non,0,2005-12-12 00:00:00,2013-01-04 00:00:00,1,1,44.869567,-0.524589
33,Gironde,33249,Lormont,332490011,City Stade Génicart Voltaire,,,,33310,0,0,Non,0,2005-12-12 00:00:00,2013-01-04 00:00:00,1,1,44.869435,-0.514925
33,Gironde,33249,Lormont,332490012,Stade Dugarry,,Rue de la Camarde,,33310,0,0,Non,16300,2005-12-12 00:00:00,2012-06-25 00:00:00,3,3,44.87578,-0.528046
33,Gironde,33249,Lormont,332490013,Maison des Iris Dojo Fédéral,153,Route de Bordeaux,,33310,0,0,Sans logement de gardien,16270,2005-12-12 00:00:00,2012-06-25 00:00:00,4,4,44.872321,-0.526205
33,Gironde,33249,Lormont,332490015,Terrain de Jeux Haut Carriet,,Ecole Romain Rolland 1,,33310,0,0,Non,0,2005-12-12 00:00:00,2012-06-25 00:00:00,1,1,44.882615,-0.523167
33,Gironde,33249,Lormont,332490016,Gymnase des Iris,,Rue Saint Cricq,,33310,0,0,Sans logement de gardien,0,2005-12-12 00:00:00,2012-06-25 00:00:00,1,1,44.869359,-0.530248
33,Gironde,33249,Lormont,332490017,City Stade Grand Tressan,,Rue Alain Resnais,,33310,0,0,Non,0,2005-12-12 00:00:00,2012-06-25 00:00:00,1,1,44.876819,-0.506193
33,Gironde,33249,Lormont,332490018,Aqualigne,75,Rue Edouard Herriot,,33310,,,Non,600,2006-01-04 00:00:00,2006-04-04 00:00:00,3,3,44.867866,-0.519352
33,Gironde,33249,Lormont,332490042,City Stade du Bas Carriet,,Rue Lavergne,,33310,0,,Non,,2013-01-04 00:00:00,,1,1,44.877127,-0.521915
33,Gironde,33249,Lormont,332490045,Halle des Boulistes,,Rue Michel de Montaigne,,33310,20,,Non,,2013-01-05 00:00:00,2013-01-05 00:00:00,1,1,44.871937,-0.516175
33,Gironde,33249,Lormont,332490046,Le Preau Montaigne,,Rue Michel de Montaigne,,33310,30,,-,,2013-01-05 00:00:00,,1,1,44.871937,-0.516175
33,Gironde,33249,Lormont,332490047,Pole Educatif Paul Fort,,Rue des Primeveres,,33310,,,Sans logement de gardien,,2013-01-05 00:00:00,,2,3,44.872104,-0.520317
33,Gironde,33250,Loubens,332500001,Equipements Sportifs de la Guitare,,,La Guitare,33190,0,0,-,6157,2005-12-12 00:00:00,2013-09-17 00:00:00,1,1,44.627028,-0.03492
33,Gironde,33250,Loubens,332500002,Chemin de Randonnee,,,,33190,0,0,Non,,2007-08-08 00:00:00,2013-09-17 00:00:00,1,1,44.625996,-0.017219
33,Gironde,33251,Louchats,332510001,Stade de Jordis,,Impasse des Résiniers,,33125,0,0,-,16490,2005-12-12 00:00:00,2013-09-17 00:00:00,1,1,44.522631,-0.592302
33,Gironde,33251,Louchats,332510002,Salle D Activites Sportive,,,,33125,0,0,Non,,2009-12-21 00:00:00,2013-09-17 00:00:00,1,1,44.505425,-0.586522
33,Gironde,33251,Louchats,332510004,Sentiers de Randonnee,,,,33125,0,0,Non,,2007-04-26 00:00:00,2013-09-17 00:00:00,1,1,44.505425,-0.586522
33,Gironde,33251,Louchats,332510005,Plateau Sportif,,Lotissement l'Airial,,33125,0,0,Non,,2013-09-20 00:00:00,,1,1,44.514872,-0.567363
33,Gironde,33252,Loupes,332520001,Salle Polyvalente,9,Route de Créon,,33370,40,0,Non,2637,2005-12-12 00:00:00,2013-09-17 00:00:00,1,1,44.806755,-0.392846
33,Gironde,33253,Loupiac,332530001,Terrains de Jeux,,Parc de la Mairie,,33410,0,0,-,2970,2005-12-12 00:00:00,2014-09-22 00:00:00,2,3,44.625219,-0.30145
33,Gironde,33254,Loupiac-de-la-Réole,332540001,Terrain de Football,,,Bel Air,33190,0,0,-,13870,2005-12-12 00:00:00,2013-09-17 00:00:00,1,1,44.55433,-0.038181
33,Gironde,33255,Lucmau,332550001,Terrain de Tennis,,Le Bourg,,33840,0,0,-,20000,2005-12-12 00:00:00,2013-09-19 00:00:00,1,2,44.341981,-0.308483
33,Gironde,33255,Lucmau,332550002,Chemin de Randonnee,,,,33840,0,0,Non,,2007-04-25 00:00:00,2013-09-19 00:00:00,1,1,44.340503,-0.294831
33,Gironde,33256,Ludon-Médoc,332560001,Complexe Sportif et Culturel,7,Avenue A. Hertig,,33290,0,0,Non,0,2005-12-12 00:00:00,2007-02-06 00:00:00,4,5,44.982972,-0.608406
33,Gironde,33256,Ludon-Médoc,332560002,Stade Municipal,,Avenue a Hertig,,33290,0,0,-,13500,2005-12-12 00:00:00,2007-02-06 00:00:00,1,1,44.982972,-0.608406
33,Gironde,33256,Ludon-Médoc,332560003,Parcours Santé,,Gravière de Paloumey,,33290,0,0,Non,0,2005-12-12 00:00:00,2007-02-06 00:00:00,1,1,44.978987,-0.627043
33,Gironde,33256,Ludon-Médoc,332560004,Terrains de Pétanque,,Rue André Hertig,,33290,,,Non,,2011-11-17 00:00:00,,1,2,44.982972,-0.608406
33,Gironde,33258,Lugasson,332580001,Salle des Fêtes,,,,33760,0,0,Non,300,2005-12-12 00:00:00,2013-09-19 00:00:00,1,1,44.757054,-0.159404
33,Gironde,33259,Lugon-et-l'Île-du-Carnay,332590002,Terrain de Pétanque,,Le Bourg,,33240,0,0,Non,0,2005-12-12 00:00:00,2014-09-22 00:00:00,1,1,44.964363,-0.351682
33,Gironde,33259,Lugon-et-l'Île-du-Carnay,332590003,Stade,,Rue Léo Lagrange,,33240,0,0,Non,0,2005-12-12 00:00:00,2014-09-22 00:00:00,1,1,44.957578,-0.345277
33,Gironde,33259,Lugon-et-l'Île-du-Carnay,332590004,Terrain de Tennis,,Rue Jules Ferry,,33240,0,0,Non,17641,2005-12-12 00:00:00,2014-09-22 00:00:00,2,3,44.958384,-0.34284
33,Gironde,33260,Lugos,332600001,Plaine des Sports,,Route du Bran,,33830,0,0,-,2465,2005-12-12 00:00:00,2014-09-22 00:00:00,3,4,44.486824,-0.880725
33,Gironde,33260,Lugos,332600002,Salle des Fetes,,Rue de la Mairie,,33830,5,1,Non,5000,2014-10-10 00:00:00,,1,1,44.482059,-0.884353
33,Gironde,33261,Lussac,332610001,Collège de Lussac,,Avenue de Verdun,,33570,0,0,-,0,2005-12-12 00:00:00,2015-02-05 00:00:00,4,4,44.949643,-0.098968
33,Gironde,33261,Lussac,332610002,Court de Tennis,,,Vignau,33570,0,0,-,0,2005-12-12 00:00:00,2014-12-09 00:00:00,1,2,44.949722,-0.104013
33,Gironde,33261,Lussac,332610003,Stade Municipal,,,Vignau,33570,0,0,-,0,2005-12-12 00:00:00,2014-12-09 00:00:00,2,2,44.949722,-0.104013
33,Gironde,33261,Lussac,332610005,Chemin de Randonnee,,,,33570,0,0,Non,,2007-07-09 00:00:00,2014-10-10 00:00:00,1,1,44.97397,-0.090095
33,Gironde,33262,Macau,332620001,Stade Municipal,,Avenue Jean Moulin,,33460,0,0,Non,0,2005-12-12 00:00:00,2015-10-26 00:00:00,6,7,45.005702,-0.622677
33,Gironde,33262,Macau,332620002,Stade de Bouscaton,,Route de Bern,,33460,0,0,-,0,2005-12-12 00:00:00,2015-10-21 00:00:00,9,9,45.006815,-0.626774
33,Gironde,33262,Macau,332620003,Ecole Communale,,Rue du Général de Gaulle,,33460,0,0,-,0,2005-12-12 00:00:00,2015-10-26 00:00:00,2,2,45.006612,-0.618794
33,Gironde,33262,Macau,332620004,Port de Macau,,,,33460,0,0,Non,,2010-09-27 00:00:00,2015-07-19 00:00:00,1,1,44.988968,-0.637113
33,Gironde,33263,Madirac,332630001,Salle Polyvalente,,,,33670,18,2,-,1713,2005-12-12 00:00:00,2013-09-19 00:00:00,2,2,44.76301,-0.40471
33,Gironde,33263,Madirac,332630002,Chemin de Randonnee,,,,33670,0,0,Non,0,2007-05-10 00:00:00,2013-09-19 00:00:00,1,1,44.76301,-0.40471
33,Gironde,33264,Maransin,332640001,Stade de Football,,Landournerie,,33230,30,0,-,20000,2005-12-12 00:00:00,2014-10-10 00:00:00,1,1,45.052393,-0.276531
33,Gironde,33264,Maransin,332640002,Tennis,,Le Bourg,,33230,80,2,Non,1500,2005-12-12 00:00:00,2014-10-10 00:00:00,1,2,45.072234,-0.267513
33,Gironde,33264,Maransin,332640003,Terrain de Petanque,,,,33230,80,2,Non,,2014-10-10 00:00:00,2014-12-15 00:00:00,1,1,45.089893,-0.275034
33,Gironde,33264,Maransin,332640004,Salle Polyvalente,,,,33230,80,2,Non,,2014-10-10 00:00:00,,1,1,45.089893,-0.275034
33,Gironde,33266,Marcenais,332660001,Stade Municipal,,,Le Moulin Borgne,33620,0,0,Non,25000,2005-12-12 00:00:00,2013-09-19 00:00:00,1,1,45.055367,-0.328798
33,Gironde,33266,Marcenais,332660002,Boulodrome,,Le Bourg,,33620,0,0,Non,0,2005-12-12 00:00:00,2013-09-19 00:00:00,1,1,45.057584,-0.339826
33,Gironde,33266,Marcenais,332660003,Ball Trap,,,Le Moulin Borgne,33620,0,0,Non,0,2005-12-12 00:00:00,2013-09-19 00:00:00,1,1,45.055367,-0.328798
33,Gironde,33267,Marcillac,332670001,Plateau Sportif,,Le Bourg,,33860,0,0,Non,0,2005-12-12 00:00:00,2014-10-10 00:00:00,1,1,45.268967,-0.522845
33,Gironde,33267,Marcillac,332670002,Terrain de Football,,Le Bourg,,33860,0,0,Non,0,2005-12-12 00:00:00,2014-12-09 00:00:00,1,1,45.268967,-0.522845
33,Gironde,33267,Marcillac,332670003,Piste de Modélisme,,,Menanteau,33860,0,0,Non,0,2005-12-12 00:00:00,2014-12-09 00:00:00,1,1,45.255413,-0.492903
33,Gironde,33267,Marcillac,332670004,Aérodrome,,,La Grande Lande,33860,0,0,Sans logement de gardien,0,2005-12-12 00:00:00,2014-12-09 00:00:00,1,1,45.293662,-0.478916
33,Gironde,33267,Marcillac,332670008,Chemins de Randonnee,,,,33860,0,0,Non,,2007-09-25 00:00:00,2014-10-10 00:00:00,1,1,45.276846,-0.53737
33,Gironde,33268,Margaux,332680001,Stade Municipal,,Cours Pey-Berland,,33460,30,2,-,24000,2005-12-12 00:00:00,2014-10-19 00:00:00,5,5,45.038789,-0.686667
33,Gironde,33268,Margaux,332680002,Les Tennis,,Cours de Verdun,,33460,0,0,-,12568,2005-12-12 00:00:00,2014-10-19 00:00:00,1,2,45.040362,-0.683339
33,Gironde,33269,Margueron,332690001,Tennis,,La Tuquette,,33220,0,0,Non,0,2005-12-12 00:00:00,2013-09-19 00:00:00,1,1,44.762559,0.251205
33,Gironde,33269,Margueron,332690002,Foyer Polyvalent,,La Tuquette,,33220,0,0,Non,0,2005-12-12 00:00:00,2013-09-19 00:00:00,1,1,44.762559,0.251205
33,Gironde,33269,Margueron,332690003,Stade Municipal,,Bois de la Faye,,33220,0,0,Non,8000,2005-12-12 00:00:00,2013-09-19 00:00:00,1,1,44.768653,0.248685
33,Gironde,33269,Margueron,332690004,Plateau Sportif,,La Tuquette,,33220,0,0,Non,970,2005-12-12 00:00:00,2013-09-19 00:00:00,1,1,44.762559,0.251205
33,Gironde,33270,Marimbault,332700001,City Stade,,,,33430,0,0,Sans logement de gardien,,2009-09-25 00:00:00,2013-09-19 00:00:00,1,1,44.4103,-0.275301
33,Gironde,33271,Marions,332710001,Chemins de Randonnee,,,,33690,0,0,Non,,2007-07-12 00:00:00,2013-09-19 00:00:00,2,2,44.393359,-0.077824
33,Gironde,33272,Marsas,332720001,Plaine des Sports,,R Rue de l'Abbé Bernier,,33620,50,0,Non,0,2005-12-12 00:00:00,2014-10-10 00:00:00,5,5,45.066753,-0.381762
33,Gironde,33272,Marsas,332720002,Chemin de Randonnee,,,,33620,0,0,Non,,2007-05-15 00:00:00,2014-10-10 00:00:00,1,1,45.058271,-0.389613
33,Gironde,33273,Martignas-sur-Jalle,332730001,Poney Club des Jalles,,Route de Magudas 33127 Martignas Sur Jalles,,33127,0,0,-,40000,2005-12-12 00:00:00,2015-10-31 00:00:00,2,4,44.848261,-0.788773
33,Gironde,33273,Martignas-sur-Jalle,332730002,Complexe Sportif Andre Dolange,,Avenue de Verdun,,33127,90,2,-,4864,2005-12-12 00:00:00,2015-10-31 00:00:00,10,17,44.842723,-0.783946
33,Gironde,33273,Martignas-sur-Jalle,332730003,Stade Alban Moga,,Route de Boulac,,33127,0,0,Non,11961,2005-12-12 00:00:00,2015-10-31 00:00:00,4,4,44.84269,-0.798423
33,Gironde,33273,Martignas-sur-Jalle,332730004,Stade Francoise Guillemet,,Avenue des Martyrs de la Résistance,,33127,0,0,Non,21275,2005-12-12 00:00:00,2015-10-31 00:00:00,1,1,44.850398,-0.773767
33,Gironde,33273,Martignas-sur-Jalle,332730005,Salle Helene Boucher,,Avenue des Sapinettes,,33127,0,0,Non,4000,2005-12-12 00:00:00,2015-02-05 00:00:00,1,1,44.845027,-0.78264
33,Gironde,33273,Martignas-sur-Jalle,332730006,Parcs des Sports et de Loisirs Colette Besson,,Avenue du Maréchal Leclerc,,33127,0,0,-,14000,2015-10-31 00:00:00,,3,6,44.844125,-0.765938
33,Gironde,33273,Martignas-sur-Jalle,332730007,Boulodrome Francis Lioret,,Rue des Lilas,,33127,0,0,Non,,2015-10-31 00:00:00,,1,1,44.848261,-0.788773
33,Gironde,33274,Martillac,332740001,Stade Hervé de Vénancourt,,Route Tout Vent,,33650,100,0,-,31000,2005-12-12 00:00:00,2014-10-19 00:00:00,4,5,44.709673,-0.552208
