SITE;APPLICATION;ANNEE;MOIS;PREMIERE_VISITE;DERNIERE_VISITE;NB_VISITEURS;NB_VISITE;MOY_VISITEURS_VISITE;PAGES;MOY_PAGES_VISITE;HITS;MOY_HITS_VISITE;VOL_BANDEPASSANTE;MOY_BANDEPASSANTE_VISITE
appli.national.agri;;2014;Juin;NA;26 Jun 2014 - 18:26;184;1133;6,16;51655;45,59;103216;91,10;10444,97;9440,11
appli.national.agri;;2014;Mai;01 May 2014 - 12:35;30 May 2014 - 19:53;377;1558;4,13;78468;50,36;148262;95,16;16198,80;10646,71
appli.national.agri;;2014;Mars;01 Mar 2014 - 04:52;31 Mar 2014 - 22:34;3130;14621;4,67;732211;50,08;1638481;112,06;83642,13;5857,98
appli.national.agri;;2014;Novembre;NA;29 Nov 2014 - 03:43;4;16;4,00;32;2,00;1372;85,75;2,45;157,00
appli.national.agri;;2014;Octobre;01 Oct 2014 - 15:59;31 Oct 2014 - 21:42;4;20;5,00;82;4,10;1841;92,05;4,17;213,55
appli.national.agri;;2014;Septembre;NA;29 Sep 2014 - 15:45;3;6;2,00;13;2,17;2020;336,67;3,85;657,33
appli.national.agri_aeea;aeea;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_aeea;aeea;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_aeea;aeea;2014;Février;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_aeea;aeea;2014;Janvier;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_aeea;aeea;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_aeea;aeea;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_aeea;aeea;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_aeea;aeea;2014;Mars;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_aeea;aeea;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_aeea;aeea;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_aeea;aeea;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_aida;aida;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_aida;aida;2014;Février;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_aida;aida;2014;Janvier;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_aida;aida;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_aida;aida;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_aida;aida;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_aida;aida;2014;Mars;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_balsa;balsa;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_balsa;balsa;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_balsa;balsa;2014;Février;03 Feb 2014 - 13:33;28 Feb 2014 - 13:19;41;107;2,61;1500;14,02;8676;81,08;155,52;1488,35
appli.national.agri_balsa;balsa;2014;Janvier;02 Jan 2014 - 10:44;31 Jan 2014 - 15:56;39;98;2,51;1207;12,32;7974;81,37;121,19;1266,30
appli.national.agri_balsa;balsa;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_balsa;balsa;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_balsa;balsa;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_balsa;balsa;2014;Mars;03 Mar 2014 - 10:36;28 Mar 2014 - 10:25;37;70;1,89;918;13,11;5511;78,73;97,48;1426,03
appli.national.agri_balsa;balsa;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_balsa;balsa;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_balsa;balsa;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_decouverte;decouverte;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_decouverte;decouverte;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_decouverte;decouverte;2014;Février;NA;28 Feb 2014 - 20:41;233;2835;12,17;233195;82,26;328195;115,77;24440,62;8827,94
appli.national.agri_decouverte;decouverte;2014;Janvier;02 Jan 2014 - 08:09;31 Jan 2014 - 23:20;228;3290;14,43;243372;73,97;350157;106,43;25719,44;8005,08
appli.national.agri_decouverte;decouverte;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_decouverte;decouverte;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_decouverte;decouverte;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_decouverte;decouverte;2014;Mars;03 Mar 2014 - 08:52;28 Mar 2014 - 16:40;229;2693;11,76;208515;77,43;295671;109,79;21927,95;8337,99
appli.national.agri_decouverte;decouverte;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_decouverte;decouverte;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_decouverte;decouverte;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_expader;expader;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_expader;expader;2014;Février;NA;28 Feb 2014 - 16:21;8;24;3,00;720;30,00;8373;348,88;97,17;4146,08
appli.national.agri_expader;expader;2014;Janvier;02 Jan 2014 - 14:23;31 Jan 2014 - 23:54;17;26;1,53;314;12,08;7390;284,23;50,73;1997,85
appli.national.agri_expader;expader;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_expader;expader;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_expader;expader;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_expader;expader;2014;Mars;06 Mar 2014 - 08:42;25 Mar 2014 - 12:01;5;8;1,60;98;12,25;478;59,75;12,18;1559,38
appli.national.agri_expader;expader;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_expader;expader;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_expader;expader;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_gedei;gedei;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_gedei;gedei;2014;Avril;NA;29 Apr 2014 - 02:02;1;6;6,00;36;6,00;107;17,83;2,52;429,33
appli.national.agri_gedei;gedei;2014;Février;01 Feb 2014 - 00:33;28 Feb 2014 - 23:27;4383;16246;3,71;225388;13,87;675083;41,55;24557,34;1547,87
appli.national.agri_gedei;gedei;2014;Janvier;01 Jan 2014 - 09:20;31 Jan 2014 - 23:09;3821;12767;3,34;188019;14,73;538151;42,15;22423,24;1798,50
appli.national.agri_gedei;gedei;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_gedei;gedei;2014;Juin;NA;24 Jun 2014 - 08:02;2;5;2,50;66;13,20;117;23,40;1,76;360,20
appli.national.agri_gedei;gedei;2014;Mai;NA;25 May 2014 - 23:35;1;2;2,00;9;4,50;36;18,00;1,23;631,00
appli.national.agri_gedei;gedei;2014;Mars;01 Mar 2014 - 04:52;07 Mar 2014 - 10:06;1932;3380;1,75;44003;13,02;132890;39,32;4975,18;1507,27
appli.national.agri_gedei;gedei;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_gedei;gedei;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_gedei;gedei;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_gednet;gednet;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_gednet;gednet;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_gednet;gednet;2014;Février;03 Feb 2014 - 17:59;28 Feb 2014 - 15:12;25;65;2,60;5297;81,49;12231;188,17;708,73;11165,29
appli.national.agri_gednet;gednet;2014;Janvier;02 Jan 2014 - 16:33;30 Jan 2014 - 15:16;43;160;3,72;9410;58,81;25986;162,41;2404,16;15386,59
appli.national.agri_gednet;gednet;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_gednet;gednet;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_gednet;gednet;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_gednet;gednet;2014;Mars;03 Mar 2014 - 16:06;06 Mar 2014 - 15:31;9;15;1,67;526;35,07;1582;105,47;127,35;8693,53
appli.national.agri_gednet;gednet;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_gednet;gednet;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_nuxeo;nuxeo;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_nuxeo;nuxeo;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_nuxeo;nuxeo;2014;Février;01 Feb 2014 - 06:32;28 Feb 2014 - 23:13;611;3584;5,87;179936;50,21;554286;154,66;29809,54;8517,01
appli.national.agri_nuxeo;nuxeo;2014;Janvier;01 Jan 2014 - 09:18;31 Jan 2014 - 21:04;609;3481;5,72;166025;47,69;495252;142,27;23661,49;6960,46
appli.national.agri_nuxeo;nuxeo;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_nuxeo;nuxeo;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_nuxeo;nuxeo;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_nuxeo;nuxeo;2014;Mars;01 Mar 2014 - 11:53;07 Mar 2014 - 10:06;255;706;2,77;34491;48,85;116335;164,78;4771,66;6920,94
appli.national.agri_nuxeo;nuxeo;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_nuxeo;nuxeo;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_nuxeo;nuxeo;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_sisaap;sisaap;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_sisaap;sisaap;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_sisaap;sisaap;2014;Février;NA;28 Feb 2014 - 16:34;70;497;7,10;25729;51,77;67357;135,53;3360,20;6923,23
appli.national.agri_sisaap;sisaap;2014;Janvier;02 Jan 2014 - 09:15;31 Jan 2014 - 19:05;55;586;10,65;38675;66,00;99254;169,38;4681,06;8179,87
appli.national.agri_sisaap;sisaap;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_sisaap;sisaap;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_sisaap;sisaap;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_sisaap;sisaap;2014;Mars;01 Mar 2014 - 16:46;19 Mar 2014 - 13:57;48;268;5,58;10164;37,93;31993;119,38;1439,32;5499,50
appli.national.agri_sisaap;sisaap;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_sisaap;sisaap;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_sisaap;sisaap;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_spiral;spiral;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_spiral;spiral;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_spiral;spiral;2014;Février;01 Feb 2014 - 13:48;28 Feb 2014 - 13:10;32;87;2,72;2543;29,23;15035;172,82;259,77;3057,53
appli.national.agri_spiral;spiral;2014;Janvier;02 Jan 2014 - 08:25;31 Jan 2014 - 15:49;27;96;3,56;3448;35,92;18834;196,19;387,22;4130,34
appli.national.agri_spiral;spiral;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_spiral;spiral;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_spiral;spiral;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_spiral;spiral;2014;Mars;03 Mar 2014 - 08:58;28 Mar 2014 - 10:18;24;55;2,29;1686;30,65;9785;177,91;189,35;3525,29
appli.national.agri_spiral;spiral;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_spiral;spiral;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_spiral;spiral;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_spiral-m;spiral-m;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_themis;themis;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_themis;themis;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_themis;themis;2014;Février;03 Feb 2014 - 08:44;28 Feb 2014 - 17:41;53;206;3,89;17418;84,55;41508;201,50;880,73;4378,00
appli.national.agri_themis;themis;2014;Janvier;02 Jan 2014 - 08:29;31 Jan 2014 - 17:02;48;203;4,23;16565;81,60;34180;168,37;837,36;4223,95
appli.national.agri_themis;themis;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_themis;themis;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_themis;themis;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_themis;themis;2014;Mars;03 Mar 2014 - 08:53;28 Mar 2014 - 10:17;50;134;2,68;7890;58,88;29560;220,60;406,78;3108,49
appli.national.agri_themis;themis;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_themis;themis;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_themis;themis;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_valse;valse;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_valse;valse;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_valse;valse;2014;Février;03 Feb 2014 - 09:35;20 Feb 2014 - 15:46;5;6;1,20;24;4,00;334;55,67;2,22;379,17
appli.national.agri_valse;valse;2014;Janvier;06 Jan 2014 - 10:08;31 Jan 2014 - 15:45;8;16;2,00;587;36,69;1301;81,31;34,07;2180,75
appli.national.agri_valse;valse;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_valse;valse;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_valse;valse;2014;Mars;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_valse;valse;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_valse;valse;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_valse-marise-web;valse-marise-web;2014;Février;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_valse-marise-web;valse-marise-web;2014;Janvier;14 Jan 2014 - 09:31;14 Jan 2014 - 09:32;1;1;1,00;2;2,00;19;19,00;0,11;118,00
appli.national.agri_valse-marise-web;valse-marise-web;2014;Mars;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_valse_bi;valse_bi;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_valse_bi;valse_bi;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_valse_bi;valse_bi;2014;Février;03 Feb 2014 - 06:41;28 Feb 2014 - 17:40;73;187;2,56;19459;104,06;83409;446,04;3338,23;18279,95
appli.national.agri_valse_bi;valse_bi;2014;Janvier;10 Jan 2014 - 16:17;31 Jan 2014 - 18:47;29;105;3,62;11030;105,05;48019;457,32;2120,61;20680,95
appli.national.agri_valse_bi;valse_bi;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_valse_bi;valse_bi;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_valse_bi;valse_bi;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_valse_bi;valse_bi;2014;Mars;03 Mar 2014 - 12:12;27 Mar 2014 - 11:48;43;147;3,42;13527;92,02;62677;426,37;2756,18;19199,50
appli.national.agri_valse_bi;valse_bi;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_valse_bi;valse_bi;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri_valse_bi;valse_bi;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
assistance.bmsq.auzeville.agri;;2014;Août;01 Aug 2014 - 08:24;29 Aug 2014 - 18:07;53;286;5,40;19691;68,85;253585;886,66;976,24;3495,34
assistance.bmsq.auzeville.agri;;2014;Avril;01 Apr 2014 - 08:08;30 Apr 2014 - 18:34;105;432;4,11;21930;50,76;287748;666,08;1168,13;2768,90
assistance.bmsq.auzeville.agri;;2014;Février;03 Feb 2014 - 09:57;28 Feb 2014 - 18:21;56;226;4,04;11077;49,01;124425;550,55;483,11;2188,96
assistance.bmsq.auzeville.agri;;2014;Janvier;02 Jan 2014 - 16:56;31 Jan 2014 - 15:43;1;52;52,00;2343;45,06;6089;117,10;52,93;1042,23
assistance.bmsq.auzeville.agri;;2014;Juillet;01 Jul 2014 - 08:39;31 Jul 2014 - 19:29;93;410;4,41;22168;54,07;223985;546,30;976,40;2438,61
assistance.bmsq.auzeville.agri;;2014;Juin;02 Jun 2014 - 08:32;26 Jun 2014 - 19:35;90;406;4,51;22427;55,24;286989;706,87;994,02;2507,08
assistance.bmsq.auzeville.agri;;2014;Mai;02 May 2014 - 08:46;30 May 2014 - 18:32;91;355;3,90;18110;51,01;249024;701,48;800,75;2309,76
assistance.bmsq.auzeville.agri;;2014;Mars;03 Mar 2014 - 08:49;31 Mar 2014 - 18:25;91;417;4,58;21786;52,24;331131;794,08;1106,16;2716,33
assistance.bmsq.auzeville.agri;;2014;Novembre;03 Nov 2014 - 08:03;28 Nov 2014 - 18:45;82;326;3,98;22024;67,56;342525;1050,69;1469,55;4616,01
assistance.bmsq.auzeville.agri;;2014;Octobre;01 Oct 2014 - 00:01;31 Oct 2014 - 18:04;83;458;5,52;25424;55,51;299729;654,43;1164,22;2602,97
assistance.bmsq.auzeville.agri;;2014;Septembre;01 Sep 2014 - 08:30;30 Sep 2014 - 23:59;90;452;5,02;40356;89,28;673143;1489,25;2109,48;4779,00
assistance.dsa.national.agri;;2014;Août;01 Aug 2014 - 08:10;29 Aug 2014 - 17:56;30;202;6,73;28565;141,41;437291;2164,81;879,35;4457,71
assistance.dsa.national.agri;;2014;Avril;01 Apr 2014 - 00:00;30 Apr 2014 - 19:29;42;267;6,36;48225;180,62;623487;2335,16;1720,78;6599,53
assistance.dsa.national.agri;;2014;Février;18 Feb 2014 - 17:39;28 Feb 2014 - 21:44;17;106;6,24;19570;184,62;252107;2378,37;696,64;6729,85
assistance.dsa.national.agri;;2014;Juillet;01 Jul 2014 - 08:21;31 Jul 2014 - 18:58;36;229;6,36;33721;147,25;439290;1918,30;1059,86;4739,28
assistance.dsa.national.agri;;2014;Juin;02 Jun 2014 - 08:19;26 Jun 2014 - 18:17;33;318;9,64;44362;139,50;479355;1507,41;1497,98;4823,69
assistance.dsa.national.agri;;2014;Mai;02 May 2014 - 08:24;30 May 2014 - 18:05;31;244;7,87;40575;166,29;493447;2022,32;1366,72;5735,76
assistance.dsa.national.agri;;2014;Mars;03 Mar 2014 - 08:52;31 Mar 2014 - 23:58;30;323;10,77;57416;177,76;727147;2251,23;1966,65;6234,82
assistance.dsa.national.agri;;2014;Novembre;03 Nov 2014 - 08:30;30 Nov 2014 - 17:39;44;302;6,86;43220;143,11;476234;1576,93;1541,54;5226,94
assistance.dsa.national.agri;;2014;Octobre;01 Oct 2014 - 08:30;31 Oct 2014 - 18:23;42;374;8,90;57021;152,46;676616;1809,13;1923,04;5265,22
assistance.dsa.national.agri;;2014;Septembre;01 Sep 2014 - 08:13;30 Sep 2014 - 18:10;37;333;9,00;52152;156,61;625676;1878,91;1871,47;5754,91
assistance.rh.national.agri;;2014;Août;01 Aug 2014 - 08:55;29 Aug 2014 - 17:30;8;138;17,25;22672;164,29;143287;1038,31;1061,13;7873,88
assistance.rh.national.agri;;2014;Avril;01 Apr 2014 - 08:44;30 Apr 2014 - 17:59;7;206;29,43;31541;153,11;236140;1146,31;1564,69;7777,88
assistance.rh.national.agri;;2014;Février;18 Feb 2014 - 17:39;28 Feb 2014 - 17:32;8;91;11,38;11036;121,27;63906;702,26;542,14;6100,60
assistance.rh.national.agri;;2014;Juillet;01 Jul 2014 - 08:56;31 Jul 2014 - 18:13;6;159;26,50;25670;161,45;169689;1067,23;1170,58;7538,86
assistance.rh.national.agri;;2014;Juin;02 Jun 2014 - 09:27;26 Jun 2014 - 17:35;13;207;15,92;28495;137,66;179411;866,72;1368,41;6769,32
assistance.rh.national.agri;;2014;Mai;02 May 2014 - 09:13;30 May 2014 - 17:32;7;177;25,29;24854;140,42;198649;1122,31;1218,94;7051,93
assistance.rh.national.agri;;2014;Mars;03 Mar 2014 - 09:01;31 Mar 2014 - 17:50;8;214;26,75;27255;127,36;177159;827,85;1257,08;6015,21
assistance.rh.national.agri;;2014;Novembre;03 Nov 2014 - 08:09;28 Nov 2014 - 23:19;8;167;20,88;26812;160,55;295016;1766,56;1209,04;7413,49
assistance.rh.national.agri;;2014;Octobre;01 Oct 2014 - 08:36;31 Oct 2014 - 17:02;11;233;21,18;40828;175,23;297268;1275,83;1984,55;8721,78
assistance.rh.national.agri;;2014;Septembre;01 Sep 2014 - 08:49;30 Sep 2014 - 18:00;7;197;28,14;36587;185,72;267060;1355,63;1867,25;9705,92
auth.agricoll.agriculture.gouv.fr;;2014;Août;01 Aug 2014 - 02:34;31 Aug 2014 - 22:07;418;866;2,07;4233;4,89;14494;16,74;68,80;81,35
auth.agricoll.agriculture.gouv.fr;;2014;Avril;01 Apr 2014 - 06:58;30 Apr 2014 - 19:12;391;985;2,52;4001;4,06;15680;15,92;78,51;81,62
auth.agricoll.agriculture.gouv.fr;;2014;Février;01 Feb 2014 - 12:35;28 Feb 2014 - 17:41;460;1298;2,82;6840;5,27;24530;18,90;118,73;93,67
auth.agricoll.agriculture.gouv.fr;;2014;Janvier;NA;31 Jan 2014 - 19:12;551;1776;3,22;14147;7,97;46461;26,16;223,80;129,04
auth.agricoll.agriculture.gouv.fr;;2014;Juillet;01 Jul 2014 - 06:02;31 Jul 2014 - 20:20;337;682;2,02;3208;4,70;11634;17,06;57,43;86,23
auth.agricoll.agriculture.gouv.fr;;2014;Juin;01 Jun 2014 - 16:10;26 Jun 2014 - 23:55;390;888;2,28;3939;4,44;15993;18,01;81,08;93,50
auth.agricoll.agriculture.gouv.fr;;2014;Mai;01 May 2014 - 00:38;30 May 2014 - 17:36;351;773;2,20;3503;4,53;13248;17,14;63,69;84,37
auth.agricoll.agriculture.gouv.fr;;2014;Mars;NA;31 Mar 2014 - 21:49;469;1219;2,60;6325;5,19;22743;18,66;109,63;92,09
auth.agricoll.agriculture.gouv.fr;;2014;Novembre;NA;30 Nov 2014 - 17:35;479;1165;2,43;7269;6,24;25986;22,31;127,12;111,74
auth.agricoll.agriculture.gouv.fr;;2014;Octobre;01 Oct 2014 - 00:44;31 Oct 2014 - 16:57;508;1126;2,22;5838;5,18;21237;18,86;103,72;94,32
auth.agricoll.agriculture.gouv.fr;;2014;Septembre;01 Sep 2014 - 08:06;30 Sep 2014 - 19:21;687;2185;3,18;11684;5,35;34992;16,01;158,54;74,30
conf.proxy.national.agri;;2014;Août;01 Aug 2014 - 00:00;31 Aug 2014 - 23:59;6868;169972;24,75;1159885;6,82;1159885;6,82;9985,18;60,16
conf.proxy.national.agri;;2014;Avril;01 Apr 2014 - 00:00;30 Apr 2014 - 23:59;7638;257124;33,66;1787906;6,95;1787906;6,95;14533,24;57,88
conf.proxy.national.agri;;2014;Février;01 Feb 2014 - 00:00;28 Feb 2014 - 23:59;7489;254228;33,95;1858724;7,31;1858724;7,31;15179,75;61,14
conf.proxy.national.agri;;2014;Janvier;01 Jan 2014 - 00:01;31 Jan 2014 - 23:58;7583;277011;36,53;1886115;6,81;1886115;6,81;15456,82;57,14
conf.proxy.national.agri;;2014;Juillet;01 Jul 2014 - 00:00;31 Jul 2014 - 23:59;7286;199742;27,41;1416249;7,09;1416249;7,09;12049,32;61,77
conf.proxy.national.agri;;2014;Juin;01 Jun 2014 - 00:00;29 Jun 2014 - 23:59;7876;227129;28,84;1488052;6,55;1488054;6,55;12081,05;54,47
conf.proxy.national.agri;;2014;Mai;01 May 2014 - 00:01;31 May 2014 - 23:59;7542;218324;28,95;1496404;6,85;1496405;6,85;12174,58;57,10
conf.proxy.national.agri;;2014;Mars;01 Mar 2014 - 00:01;31 Mar 2014 - 23:59;7564;259061;34,25;1895739;7,32;1895739;7,32;15411,78;60,92
conf.proxy.national.agri;;2014;Novembre;01 Nov 2014 - 00:00;30 Nov 2014 - 23:59;7526;228489;30,36;1686035;7,38;1686035;7,38;14708,66;65,92
conf.proxy.national.agri;;2014;Octobre;01 Oct 2014 - 00:00;31 Oct 2014 - 23:59;7962;277528;34,86;2034277;7,33;2034277;7,33;17367,54;64,08
